time_mock,HotOil_Evap_in_T,HotOil_Mdot
1403.2,90.1908,1.17038
1403.2,90.1908,1.17038
1404,90.2435,1.17066
1404,90.2435,1.17066
1404.2,90.2567,1.17073
1404.2,90.2567,1.17073
1405,90.3095,1.17101
1405,90.3095,1.17101
1405.2,90.3227,1.17108
1405.2,90.3227,1.17108
1406,90.3755,1.17136
1406,90.3755,1.17136
1406.2,90.3887,1.17143
1406.2,90.3887,1.17143
1407,90.4415,1.17171
1407,90.4415,1.17171
1407.2,90.4547,1.17178
1407.2,90.4547,1.17178
1408,90.5074,1.17206
1408,90.5074,1.17206
1408.2,90.5206,1.17213
1408.2,90.5206,1.17213
1409,90.5734,1.17241
1409,90.5734,1.17241
1409.2,90.5866,1.17248
1409.2,90.5866,1.17248
1410,90.6394,1.17276
1410,90.6394,1.17276
1410.2,90.6526,1.17283
1410.2,90.6526,1.17283
1411,90.7054,1.17311
1411,90.7054,1.17311
1411.2,90.7186,1.17318
1411.2,90.7186,1.17318
1412,90.7713,1.17346
1412,90.7713,1.17346
1412.2,90.7845,1.17353
1412.2,90.7845,1.17353
1413,90.8373,1.17381
1413,90.8373,1.17381
1413.2,90.8505,1.17388
1413.2,90.8505,1.17388
1414,90.9033,1.17416
1414,90.9033,1.17416
1414.2,90.9165,1.17423
1414.2,90.9165,1.17423
1415,90.9693,1.17451
1415,90.9693,1.17451
1415.2,90.9825,1.17458
1415.2,90.9825,1.17458
1416,91.0352,1.17486
1416,91.0352,1.17486
1416.2,91.0484,1.17493
1416.2,91.0484,1.17493
1417,91.1012,1.17522
1417,91.1012,1.17522
1417.2,91.1144,1.17529
1417.2,91.1144,1.17529
1418,91.1672,1.17557
1418,91.1672,1.17557
1418.2,91.1804,1.17564
1418.2,91.1804,1.17564
1419,91.2332,1.17592
1419,91.2332,1.17592
1419.2,91.2464,1.17599
1419.2,91.2464,1.17599
1420,91.2991,1.17627
1420,91.2991,1.17627
1420.2,91.3123,1.17634
1420.2,91.3123,1.17634
1421,91.3651,1.17662
1421,91.3651,1.17662
1421.2,91.3783,1.17669
1421.2,91.3783,1.17669
1422,91.4311,1.17697
1422,91.4311,1.17697
1422.2,91.4443,1.17704
1422.2,91.4443,1.17704
1423,91.4971,1.17732
1423,91.4971,1.17732
1423.2,91.5103,1.17739
1423.2,91.5103,1.17739
1424,91.563,1.17767
1424,91.563,1.17767
1424.2,91.5762,1.17774
1424.2,91.5762,1.17774
1425,91.629,1.17802
1425,91.629,1.17802
1425.2,91.6422,1.17809
1425.2,91.6422,1.17809
1426,91.695,1.17837
1426,91.695,1.17837
1426.2,91.7082,1.17844
1426.2,91.7082,1.17844
1427,91.761,1.17872
1427,91.761,1.17872
1427.2,91.7742,1.17879
1427.2,91.7742,1.17879
1428,91.827,1.17907
1428,91.827,1.17907
1428.2,91.8401,1.17914
1428.2,91.8401,1.17914
1429,91.8929,1.17942
1429,91.8929,1.17942
1429.2,91.9061,1.17949
1429.2,91.9061,1.17949
1430,91.9589,1.17977
1430,91.9589,1.17977
1430.2,91.9721,1.17984
1430.2,91.9721,1.17984
1431,92.0249,1.18012
1431,92.0249,1.18012
1431.2,92.0381,1.18019
1431.2,92.0381,1.18019
1432,92.0909,1.18047
1432,92.0909,1.18047
1432.2,92.1041,1.18054
1432.2,92.1041,1.18054
1433,92.1568,1.18083
1433,92.1568,1.18083
1433.2,92.17,1.1809
1433.2,92.17,1.1809
1434,92.2228,1.18118
1434,92.2228,1.18118
1434.2,92.236,1.18125
1434.2,92.236,1.18125
1435,92.2888,1.18153
1435,92.2888,1.18153
1435.2,92.302,1.1816
1435.2,92.302,1.1816
1436,92.3548,1.18188
1436,92.3548,1.18188
1436.2,92.368,1.18195
1436.2,92.368,1.18195
1437,92.4207,1.18223
1437,92.4207,1.18223
1437.2,92.4339,1.1823
1437.2,92.4339,1.1823
1438,92.4867,1.18258
1438,92.4867,1.18258
1438.2,92.4999,1.18265
1438.2,92.4999,1.18265
1439,92.5527,1.18293
1439,92.5527,1.18293
1439.2,92.5659,1.183
1439.2,92.5659,1.183
1440,92.6187,1.18328
1440,92.6187,1.18328
1440,92.6187,1.18328
1440,92.6187,1.18328
1440.2,92.6297,1.18332
1440.2,92.6297,1.18332
1441,92.6737,1.18347
1441,92.6737,1.18347
1441.2,92.6847,1.1835
1441.2,92.6847,1.1835
1442,92.7287,1.18365
1442,92.7287,1.18365
1442.2,92.7397,1.18369
1442.2,92.7397,1.18369
1443,92.7837,1.18384
1443,92.7837,1.18384
1443.2,92.7947,1.18388
1443.2,92.7947,1.18388
1444,92.8387,1.18403
1444,92.8387,1.18403
1444.2,92.8497,1.18406
1444.2,92.8497,1.18406
1445,92.8937,1.18421
1445,92.8937,1.18421
1445.2,92.9047,1.18425
1445.2,92.9047,1.18425
1446,92.9488,1.1844
1446,92.9488,1.1844
1446.2,92.9598,1.18444
1446.2,92.9598,1.18444
1447,93.0038,1.18459
1447,93.0038,1.18459
1447.2,93.0148,1.18462
1447.2,93.0148,1.18462
1448,93.0588,1.18477
1448,93.0588,1.18477
1448.2,93.0698,1.18481
1448.2,93.0698,1.18481
1449,93.1138,1.18496
1449,93.1138,1.18496
1449.2,93.1248,1.185
1449.2,93.1248,1.185
1450,93.1688,1.18515
1450,93.1688,1.18515
1450.2,93.1798,1.18518
1450.2,93.1798,1.18518
1451,93.2238,1.18533
1451,93.2238,1.18533
1451.2,93.2348,1.18537
1451.2,93.2348,1.18537
1452,93.2789,1.18552
1452,93.2789,1.18552
1452.2,93.2899,1.18556
1452.2,93.2899,1.18556
1453,93.3339,1.18571
1453,93.3339,1.18571
1453.2,93.3449,1.18574
1453.2,93.3449,1.18574
1454,93.3889,1.18589
1454,93.3889,1.18589
1454.2,93.3999,1.18593
1454.2,93.3999,1.18593
1455,93.4439,1.18608
1455,93.4439,1.18608
1455.2,93.4549,1.18612
1455.2,93.4549,1.18612
1456,93.4989,1.18627
1456,93.4989,1.18627
1456.2,93.5099,1.18631
1456.2,93.5099,1.18631
1457,93.5539,1.18645
1457,93.5539,1.18645
1457.2,93.5649,1.18649
1457.2,93.5649,1.18649
1458,93.609,1.18664
1458,93.609,1.18664
1458.2,93.62,1.18668
1458.2,93.62,1.18668
1459,93.664,1.18683
1459,93.664,1.18683
1459.2,93.675,1.18687
1459.2,93.675,1.18687
1460,93.719,1.18701
1460,93.719,1.18701
1460.2,93.73,1.18705
1460.2,93.73,1.18705
1461,93.774,1.1872
1461,93.774,1.1872
1461.2,93.785,1.18724
1461.2,93.785,1.18724
1462,93.829,1.18739
1462,93.829,1.18739
1462.2,93.84,1.18743
1462.2,93.84,1.18743
1463,93.884,1.18757
1463,93.884,1.18757
1463.2,93.895,1.18761
1463.2,93.895,1.18761
1464,93.939,1.18776
1464,93.939,1.18776
1464.2,93.9501,1.1878
1464.2,93.9501,1.1878
1465,93.9941,1.18795
1465,93.9941,1.18795
1465.2,94.0051,1.18799
1465.2,94.0051,1.18799
1466,94.0491,1.18814
1466,94.0491,1.18814
1466.2,94.0601,1.18817
1466.2,94.0601,1.18817
1467,94.1041,1.18832
1467,94.1041,1.18832
1467.2,94.1151,1.18836
1467.2,94.1151,1.18836
1468,94.1591,1.18851
1468,94.1591,1.18851
1468.2,94.1701,1.18855
1468.2,94.1701,1.18855
1469,94.2141,1.1887
1469,94.2141,1.1887
1469.2,94.2251,1.18873
1469.2,94.2251,1.18873
1470,94.2691,1.18888
1470,94.2691,1.18888
1470.2,94.2801,1.18892
1470.2,94.2801,1.18892
1471,94.3242,1.18907
1471,94.3242,1.18907
1471.2,94.3352,1.18911
1471.2,94.3352,1.18911
1472,94.3792,1.18926
1472,94.3792,1.18926
1472.2,94.3902,1.18929
1472.2,94.3902,1.18929
1473,94.4342,1.18944
1473,94.4342,1.18944
1473.2,94.4452,1.18948
1473.2,94.4452,1.18948
1474,94.4892,1.18963
1474,94.4892,1.18963
1474.2,94.5002,1.18967
1474.2,94.5002,1.18967
1475,94.5442,1.18982
1475,94.5442,1.18982
1475.2,94.5552,1.18985
1475.2,94.5552,1.18985
1476,94.5992,1.19
1476,94.5992,1.19
1476.2,94.6102,1.19004
1476.2,94.6102,1.19004
1477,94.6543,1.19019
1477,94.6543,1.19019
1477.2,94.6653,1.19023
1477.2,94.6653,1.19023
1478,94.7093,1.19038
1478,94.7093,1.19038
1478.2,94.7203,1.19041
1478.2,94.7203,1.19041
1479,94.7643,1.19056
1479,94.7643,1.19056
1479.2,94.7753,1.1906
1479.2,94.7753,1.1906
1480,94.8193,1.19075
1480,94.8193,1.19075
1480.2,94.8303,1.19079
1480.2,94.8303,1.19079
1481,94.8743,1.19094
1481,94.8743,1.19094
1481.2,94.8853,1.19097
1481.2,94.8853,1.19097
1482,94.9293,1.19112
1482,94.9293,1.19112
1482.2,94.9403,1.19116
1482.2,94.9403,1.19116
1483,94.9844,1.19131
1483,94.9844,1.19131
1483.2,94.9954,1.19135
1483.2,94.9954,1.19135
1484,95.0394,1.1915
1484,95.0394,1.1915
1484.2,95.0504,1.19153
1484.2,95.0504,1.19153
1485,95.0944,1.19168
1485,95.0944,1.19168
1485.2,95.1054,1.19172
1485.2,95.1054,1.19172
1486,95.1494,1.19187
1486,95.1494,1.19187
1486.2,95.1604,1.19191
1486.2,95.1604,1.19191
1487,95.2044,1.19206
1487,95.2044,1.19206
1487.2,95.2154,1.19209
1487.2,95.2154,1.19209
1488,95.2594,1.19224
1488,95.2594,1.19224
1488.2,95.2704,1.19228
1488.2,95.2704,1.19228
1489,95.3144,1.19243
1489,95.3144,1.19243
1489.2,95.3255,1.19247
1489.2,95.3255,1.19247
1490,95.3695,1.19262
1490,95.3695,1.19262
1490.2,95.3805,1.19265
1490.2,95.3805,1.19265
1491,95.4245,1.1928
1491,95.4245,1.1928
1491.2,95.4355,1.19284
1491.2,95.4355,1.19284
1492,95.4795,1.19299
1492,95.4795,1.19299
1492.2,95.4905,1.19303
1492.2,95.4905,1.19303
1493,95.5345,1.19318
1493,95.5345,1.19318
1493.2,95.5455,1.19321
1493.2,95.5455,1.19321
1494,95.5895,1.19336
1494,95.5895,1.19336
1494.2,95.6005,1.1934
1494.2,95.6005,1.1934
1495,95.6445,1.19355
1495,95.6445,1.19355
1495.2,95.6555,1.19359
1495.2,95.6555,1.19359
1496,95.6996,1.19374
1496,95.6996,1.19374
1496.2,95.7106,1.19377
1496.2,95.7106,1.19377
1497,95.7546,1.19392
1497,95.7546,1.19392
1497.2,95.7656,1.19396
1497.2,95.7656,1.19396
1498,95.8096,1.19411
1498,95.8096,1.19411
1498.2,95.8206,1.19415
1498.2,95.8206,1.19415
1499,95.8646,1.1943
1499,95.8646,1.1943
1499.2,95.8756,1.19433
1499.2,95.8756,1.19433
1500,95.9196,1.19448
1500,95.9196,1.19448
1500.2,95.9306,1.19452
1500.2,95.9306,1.19452
1501,95.9746,1.19467
1501,95.9746,1.19467
1501.2,95.9856,1.19471
1501.2,95.9856,1.19471
1502,96.0297,1.19486
1502,96.0297,1.19486
1502.2,96.0407,1.1949
1502.2,96.0407,1.1949
1503,96.0847,1.19504
1503,96.0847,1.19504
1503.2,96.0957,1.19508
1503.2,96.0957,1.19508
1504,96.1397,1.19523
1504,96.1397,1.19523
1504.2,96.1507,1.19527
1504.2,96.1507,1.19527
1505,96.1947,1.19542
1505,96.1947,1.19542
1505.2,96.2057,1.19546
1505.2,96.2057,1.19546
1506,96.2497,1.1956
1506,96.2497,1.1956
1506.2,96.2607,1.19564
1506.2,96.2607,1.19564
1507,96.3047,1.19579
1507,96.3047,1.19579
1507.2,96.3157,1.19583
1507.2,96.3157,1.19583
1508,96.3598,1.19598
1508,96.3598,1.19598
1508.2,96.3708,1.19602
1508.2,96.3708,1.19602
1509,96.4148,1.19616
1509,96.4148,1.19616
1509.2,96.4258,1.1962
1509.2,96.4258,1.1962
1510,96.4698,1.19635
1510,96.4698,1.19635
1510.2,96.4808,1.19639
1510.2,96.4808,1.19639
1511,96.5248,1.19654
1511,96.5248,1.19654
1511.2,96.5358,1.19658
1511.2,96.5358,1.19658
1512,96.5798,1.19673
1512,96.5798,1.19673
1512.2,96.5908,1.19676
1512.2,96.5908,1.19676
1513,96.6348,1.19691
1513,96.6348,1.19691
1513.2,96.6458,1.19695
1513.2,96.6458,1.19695
1514,96.6899,1.1971
1514,96.6899,1.1971
1514.2,96.7009,1.19714
1514.2,96.7009,1.19714
1515,96.7449,1.19729
1515,96.7449,1.19729
1515.2,96.7559,1.19732
1515.2,96.7559,1.19732
1516,96.7999,1.19747
1516,96.7999,1.19747
1516.2,96.8109,1.19751
1516.2,96.8109,1.19751
1517,96.8549,1.19766
1517,96.8549,1.19766
1517.2,96.8659,1.1977
1517.2,96.8659,1.1977
1518,96.9099,1.19785
1518,96.9099,1.19785
1518.2,96.9209,1.19788
1518.2,96.9209,1.19788
1519,96.9649,1.19803
1519,96.9649,1.19803
1519.2,96.9759,1.19807
1519.2,96.9759,1.19807
1520,97.0199,1.19822
1520,97.0199,1.19822
1520.2,97.031,1.19826
1520.2,97.031,1.19826
1521,97.075,1.19841
1521,97.075,1.19841
1521.2,97.086,1.19844
1521.2,97.086,1.19844
1522,97.13,1.19859
1522,97.13,1.19859
1522.2,97.141,1.19863
1522.2,97.141,1.19863
1523,97.185,1.19878
1523,97.185,1.19878
1523.2,97.196,1.19882
1523.2,97.196,1.19882
1524,97.24,1.19897
1524,97.24,1.19897
1524.2,97.251,1.199
1524.2,97.251,1.199
1525,97.295,1.19915
1525,97.295,1.19915
1525.2,97.306,1.19919
1525.2,97.306,1.19919
1526,97.35,1.19934
1526,97.35,1.19934
1526.2,97.361,1.19938
1526.2,97.361,1.19938
1527,97.4051,1.19953
1527,97.4051,1.19953
1527.2,97.4161,1.19956
1527.2,97.4161,1.19956
1528,97.4601,1.19971
1528,97.4601,1.19971
1528.2,97.4711,1.19975
1528.2,97.4711,1.19975
1529,97.5151,1.1999
1529,97.5151,1.1999
1529.2,97.5261,1.19994
1529.2,97.5261,1.19994
1530,97.5701,1.20009
1530,97.5701,1.20009
1530.2,97.5811,1.20012
1530.2,97.5811,1.20012
1531,97.6251,1.20027
1531,97.6251,1.20027
1531.2,97.6361,1.20031
1531.2,97.6361,1.20031
1532,97.6801,1.20046
1532,97.6801,1.20046
1532.2,97.6911,1.2005
1532.2,97.6911,1.2005
1533,97.7352,1.20065
1533,97.7352,1.20065
1533.2,97.7462,1.20068
1533.2,97.7462,1.20068
1534,97.7902,1.20083
1534,97.7902,1.20083
1534.2,97.8012,1.20087
1534.2,97.8012,1.20087
1535,97.8452,1.20102
1535,97.8452,1.20102
1535.2,97.8562,1.20106
1535.2,97.8562,1.20106
1536,97.9002,1.20121
1536,97.9002,1.20121
1536.2,97.9112,1.20124
1536.2,97.9112,1.20124
1537,97.9552,1.20139
1537,97.9552,1.20139
1537.2,97.9662,1.20143
1537.2,97.9662,1.20143
1538,98.0102,1.20158
1538,98.0102,1.20158
1538.2,98.0212,1.20162
1538.2,98.0212,1.20162
1539,98.0653,1.20177
1539,98.0653,1.20177
1539.2,98.0763,1.2018
1539.2,98.0763,1.2018
1540,98.1203,1.20195
1540,98.1203,1.20195
1540.2,98.1313,1.20199
1540.2,98.1313,1.20199
1541,98.1753,1.20214
1541,98.1753,1.20214
1541.2,98.1863,1.20218
1541.2,98.1863,1.20218
1542,98.2303,1.20233
1542,98.2303,1.20233
1542.2,98.2413,1.20236
1542.2,98.2413,1.20236
1543,98.2853,1.20251
1543,98.2853,1.20251
1543.2,98.2963,1.20255
1543.2,98.2963,1.20255
1544,98.3403,1.2027
1544,98.3403,1.2027
1544.2,98.3513,1.20274
1544.2,98.3513,1.20274
1545,98.3954,1.20289
1545,98.3954,1.20289
1545.2,98.4064,1.20292
1545.2,98.4064,1.20292
1546,98.4504,1.20307
1546,98.4504,1.20307
1546.2,98.4614,1.20311
1546.2,98.4614,1.20311
1547,98.5054,1.20326
1547,98.5054,1.20326
1547.2,98.5164,1.2033
1547.2,98.5164,1.2033
1548,98.5604,1.20345
1548,98.5604,1.20345
1548.2,98.5714,1.20348
1548.2,98.5714,1.20348
1549,98.6154,1.20363
1549,98.6154,1.20363
1549.2,98.6264,1.20367
1549.2,98.6264,1.20367
1550,98.6704,1.20382
1550,98.6704,1.20382
1550.2,98.6814,1.20386
1550.2,98.6814,1.20386
1551,98.7254,1.20401
1551,98.7254,1.20401
1551.2,98.7365,1.20405
1551.2,98.7365,1.20405
1552,98.7805,1.20419
1552,98.7805,1.20419
1552.2,98.7915,1.20423
1552.2,98.7915,1.20423
1553,98.8355,1.20438
1553,98.8355,1.20438
1553.2,98.8465,1.20442
1553.2,98.8465,1.20442
1554,98.8905,1.20457
1554,98.8905,1.20457
1554.2,98.9015,1.20461
1554.2,98.9015,1.20461
1555,98.9455,1.20475
1555,98.9455,1.20475
1555.2,98.9565,1.20479
1555.2,98.9565,1.20479
1556,99.0005,1.20494
1556,99.0005,1.20494
1556.2,99.0115,1.20498
1556.2,99.0115,1.20498
1557,99.0555,1.20513
1557,99.0555,1.20513
1557.2,99.0665,1.20517
1557.2,99.0665,1.20517
1558,99.1106,1.20532
1558,99.1106,1.20532
1558.2,99.1216,1.20535
1558.2,99.1216,1.20535
1559,99.1656,1.2055
1559,99.1656,1.2055
1559.2,99.1766,1.20554
1559.2,99.1766,1.20554
1560,99.2206,1.20569
1560,99.2206,1.20569
1560.2,99.2316,1.20573
1560.2,99.2316,1.20573
1561,99.2756,1.20588
1561,99.2756,1.20588
1561.2,99.2866,1.20591
1561.2,99.2866,1.20591
1562,99.3306,1.20606
1562,99.3306,1.20606
1562.2,99.3416,1.2061
1562.2,99.3416,1.2061
1563,99.3856,1.20625
1563,99.3856,1.20625
1563.2,99.3966,1.20629
1563.2,99.3966,1.20629
1564,99.4407,1.20644
1564,99.4407,1.20644
1564.2,99.4517,1.20647
1564.2,99.4517,1.20647
1565,99.4957,1.20662
1565,99.4957,1.20662
1565.2,99.5067,1.20666
1565.2,99.5067,1.20666
1566,99.5507,1.20681
1566,99.5507,1.20681
1566.2,99.5617,1.20685
1566.2,99.5617,1.20685
1567,99.6057,1.207
1567,99.6057,1.207
1567.2,99.6167,1.20703
1567.2,99.6167,1.20703
1568,99.6607,1.20718
1568,99.6607,1.20718
1568.2,99.6717,1.20722
1568.2,99.6717,1.20722
1569,99.7157,1.20737
1569,99.7157,1.20737
1569.2,99.7267,1.20741
1569.2,99.7267,1.20741
1570,99.7708,1.20756
1570,99.7708,1.20756
1570.2,99.7818,1.20759
1570.2,99.7818,1.20759
1571,99.8258,1.20774
1571,99.8258,1.20774
1571.2,99.8368,1.20778
1571.2,99.8368,1.20778
1572,99.8808,1.20793
1572,99.8808,1.20793
1572.2,99.8918,1.20797
1572.2,99.8918,1.20797
1573,99.9358,1.20812
1573,99.9358,1.20812
1573.2,99.9468,1.20815
1573.2,99.9468,1.20815
1574,99.9908,1.2083
1574,99.9908,1.2083
1574.2,100.002,1.20834
1574.2,100.002,1.20834
1575,100.046,1.20849
1575,100.046,1.20849
1575.2,100.057,1.20853
1575.2,100.057,1.20853
1576,100.101,1.20868
1576,100.101,1.20868
1576.2,100.112,1.20871
1576.2,100.112,1.20871
1577,100.156,1.20886
1577,100.156,1.20886
1577.2,100.167,1.2089
1577.2,100.167,1.2089
1578,100.211,1.20905
1578,100.211,1.20905
1578.2,100.222,1.20909
1578.2,100.222,1.20909
1579,100.266,1.20924
1579,100.266,1.20924
1579.2,100.277,1.20927
1579.2,100.277,1.20927
1580,100.321,1.20942
1580,100.321,1.20942
1580.2,100.332,1.20946
1580.2,100.332,1.20946
1581,100.376,1.20961
1581,100.376,1.20961
1581.2,100.387,1.20965
1581.2,100.387,1.20965
1582,100.431,1.2098
1582,100.431,1.2098
1582.2,100.442,1.20983
1582.2,100.442,1.20983
1583,100.486,1.20998
1583,100.486,1.20998
1583.2,100.497,1.21002
1583.2,100.497,1.21002
1584,100.541,1.21017
1584,100.541,1.21017
1584.2,100.552,1.21021
1584.2,100.552,1.21021
1585,100.596,1.21036
1585,100.596,1.21036
1585.2,100.607,1.21039
1585.2,100.607,1.21039
1586,100.651,1.21054
1586,100.651,1.21054
1586.2,100.662,1.21058
1586.2,100.662,1.21058
1587,100.706,1.21073
1587,100.706,1.21073
1587.2,100.717,1.21077
1587.2,100.717,1.21077
1588,100.761,1.21092
1588,100.761,1.21092
1588.2,100.772,1.21095
1588.2,100.772,1.21095
1589,100.816,1.2111
1589,100.816,1.2111
1589.2,100.827,1.21114
1589.2,100.827,1.21114
1590,100.871,1.21129
1590,100.871,1.21129
1590.2,100.882,1.21133
1590.2,100.882,1.21133
1591,100.926,1.21148
1591,100.926,1.21148
1591.2,100.937,1.21151
1591.2,100.937,1.21151
1592,100.981,1.21166
1592,100.981,1.21166
1592.2,100.992,1.2117
1592.2,100.992,1.2117
1593,101.036,1.21185
1593,101.036,1.21185
1593.2,101.047,1.21189
1593.2,101.047,1.21189
1594,101.091,1.21204
1594,101.091,1.21204
1594.2,101.102,1.21207
1594.2,101.102,1.21207
1595,101.146,1.21222
1595,101.146,1.21222
1595.2,101.157,1.21226
1595.2,101.157,1.21226
1596,101.201,1.21241
1596,101.201,1.21241
1596.2,101.212,1.21245
1596.2,101.212,1.21245
1597,101.256,1.2126
1597,101.256,1.2126
1597.2,101.267,1.21264
1597.2,101.267,1.21264
1598,101.311,1.21278
1598,101.311,1.21278
1598.2,101.322,1.21282
1598.2,101.322,1.21282
1599,101.366,1.21297
1599,101.366,1.21297
1599.2,101.377,1.21301
1599.2,101.377,1.21301
1600,101.421,1.21316
1600,101.421,1.21316
1600.2,101.432,1.2132
1600.2,101.432,1.2132
1601,101.476,1.21334
1601,101.476,1.21334
1601.2,101.487,1.21338
1601.2,101.487,1.21338
1602,101.531,1.21353
1602,101.531,1.21353
1602.2,101.542,1.21357
1602.2,101.542,1.21357
1603,101.586,1.21372
1603,101.586,1.21372
1603.2,101.597,1.21376
1603.2,101.597,1.21376
1604,101.641,1.2139
1604,101.641,1.2139
1604.2,101.652,1.21394
1604.2,101.652,1.21394
1605,101.696,1.21409
1605,101.696,1.21409
1605.2,101.707,1.21413
1605.2,101.707,1.21413
1606,101.751,1.21428
1606,101.751,1.21428
1606.2,101.762,1.21432
1606.2,101.762,1.21432
1607,101.806,1.21447
1607,101.806,1.21447
1607.2,101.817,1.2145
1607.2,101.817,1.2145
1608,101.861,1.21465
1608,101.861,1.21465
1608.2,101.872,1.21469
1608.2,101.872,1.21469
1609,101.916,1.21484
1609,101.916,1.21484
1609.2,101.927,1.21488
1609.2,101.927,1.21488
1610,101.971,1.21503
1610,101.971,1.21503
1610.2,101.982,1.21506
1610.2,101.982,1.21506
1611,102.026,1.21521
1611,102.026,1.21521
1611.2,102.037,1.21525
1611.2,102.037,1.21525
1612,102.081,1.2154
1612,102.081,1.2154
1612.2,102.092,1.21544
1612.2,102.092,1.21544
1613,102.136,1.21559
1613,102.136,1.21559
1613.2,102.147,1.21562
1613.2,102.147,1.21562
1614,102.191,1.21577
1614,102.191,1.21577
1614.2,102.202,1.21581
1614.2,102.202,1.21581
1615,102.246,1.21596
1615,102.246,1.21596
1615.2,102.257,1.216
1615.2,102.257,1.216
1616,102.301,1.21615
1616,102.301,1.21615
1616.2,102.312,1.21618
1616.2,102.312,1.21618
1617,102.357,1.21633
1617,102.357,1.21633
1617.2,102.368,1.21637
1617.2,102.368,1.21637
1618,102.412,1.21652
1618,102.412,1.21652
1618.2,102.423,1.21656
1618.2,102.423,1.21656
1619,102.467,1.21671
1619,102.467,1.21671
1619.2,102.478,1.21674
1619.2,102.478,1.21674
1620,102.522,1.21689
1620,102.522,1.21689
1620.2,102.533,1.21693
1620.2,102.533,1.21693
1621,102.577,1.21708
1621,102.577,1.21708
1621.2,102.588,1.21712
1621.2,102.588,1.21712
1622,102.632,1.21727
1622,102.632,1.21727
1622.2,102.643,1.2173
1622.2,102.643,1.2173
1623,102.687,1.21745
1623,102.687,1.21745
1623.2,102.698,1.21749
1623.2,102.698,1.21749
1624,102.742,1.21764
1624,102.742,1.21764
1624.2,102.753,1.21768
1624.2,102.753,1.21768
1625,102.797,1.21783
1625,102.797,1.21783
1625.2,102.808,1.21786
1625.2,102.808,1.21786
1626,102.852,1.21801
1626,102.852,1.21801
1626.2,102.863,1.21805
1626.2,102.863,1.21805
1627,102.907,1.2182
1627,102.907,1.2182
1627.2,102.918,1.21824
1627.2,102.918,1.21824
1628,102.962,1.21839
1628,102.962,1.21839
1628.2,102.973,1.21842
1628.2,102.973,1.21842
1629,103.017,1.21857
1629,103.017,1.21857
1629.2,103.028,1.21861
1629.2,103.028,1.21861
1630,103.072,1.21876
1630,103.072,1.21876
1630.2,103.083,1.2188
1630.2,103.083,1.2188
1631,103.127,1.21895
1631,103.127,1.21895
1631.2,103.138,1.21898
1631.2,103.138,1.21898
1632,103.182,1.21913
1632,103.182,1.21913
1632.2,103.193,1.21917
1632.2,103.193,1.21917
1633,103.237,1.21932
1633,103.237,1.21932
1633.2,103.248,1.21936
1633.2,103.248,1.21936
1634,103.292,1.21951
1634,103.292,1.21951
1634.2,103.303,1.21954
1634.2,103.303,1.21954
1635,103.347,1.21969
1635,103.347,1.21969
1635.2,103.358,1.21973
1635.2,103.358,1.21973
1636,103.402,1.21988
1636,103.402,1.21988
1636.2,103.413,1.21992
1636.2,103.413,1.21992
1637,103.457,1.22007
1637,103.457,1.22007
1637.2,103.468,1.2201
1637.2,103.468,1.2201
1638,103.512,1.22025
1638,103.512,1.22025
1638.2,103.523,1.22029
1638.2,103.523,1.22029
1639,103.567,1.22044
1639,103.567,1.22044
1639.2,103.578,1.22048
1639.2,103.578,1.22048
1640,103.622,1.22063
1640,103.622,1.22063
1640.2,103.633,1.22066
1640.2,103.633,1.22066
1641,103.677,1.22081
1641,103.677,1.22081
1641.2,103.688,1.22085
1641.2,103.688,1.22085
1642,103.732,1.221
1642,103.732,1.221
1642.2,103.743,1.22104
1642.2,103.743,1.22104
1643,103.787,1.22119
1643,103.787,1.22119
1643.2,103.798,1.22123
1643.2,103.798,1.22123
1644,103.842,1.22137
1644,103.842,1.22137
1644.2,103.853,1.22141
1644.2,103.853,1.22141
1645,103.897,1.22156
1645,103.897,1.22156
1645.2,103.908,1.2216
1645.2,103.908,1.2216
1646,103.952,1.22175
1646,103.952,1.22175
1646.2,103.963,1.22179
1646.2,103.963,1.22179
1647,104.007,1.22193
1647,104.007,1.22193
1647.2,104.018,1.22197
1647.2,104.018,1.22197
1648,104.062,1.22212
1648,104.062,1.22212
1648.2,104.073,1.22216
1648.2,104.073,1.22216
1649,104.117,1.22231
1649,104.117,1.22231
1649.2,104.128,1.22235
1649.2,104.128,1.22235
1650,104.172,1.22249
1650,104.172,1.22249
1650.2,104.183,1.22253
1650.2,104.183,1.22253
1651,104.227,1.22268
1651,104.227,1.22268
1651.2,104.238,1.22272
1651.2,104.238,1.22272
1652,104.282,1.22287
1652,104.282,1.22287
1652.2,104.293,1.22291
1652.2,104.293,1.22291
1653,104.337,1.22306
1653,104.337,1.22306
1653.2,104.348,1.22309
1653.2,104.348,1.22309
1654,104.392,1.22324
1654,104.392,1.22324
1654.2,104.403,1.22328
1654.2,104.403,1.22328
1655,104.447,1.22343
1655,104.447,1.22343
1655.2,104.458,1.22347
1655.2,104.458,1.22347
1656,104.502,1.22362
1656,104.502,1.22362
1656.2,104.513,1.22365
1656.2,104.513,1.22365
1657,104.557,1.2238
1657,104.557,1.2238
1657.2,104.568,1.22384
1657.2,104.568,1.22384
1658,104.612,1.22399
1658,104.612,1.22399
1658.2,104.623,1.22403
1658.2,104.623,1.22403
1659,104.667,1.22418
1659,104.667,1.22418
1659.2,104.678,1.22421
1659.2,104.678,1.22421
