time,T_gasIn.T,T_gasOut.T,T_waterIn.T,T_waterOut.T
1272,1.12437,1.12437,1.12437,1.12437
1272,1.12437,1.12437,1.12437,1.12437
1272.2,1.12444,1.12444,1.12444,1.12444
1272.2,1.12444,1.12444,1.12444,1.12444
1273,1.12472,1.12472,1.12472,1.12472
1273,1.12472,1.12472,1.12472,1.12472
1273.2,1.12479,1.12479,1.12479,1.12479
1273.2,1.12479,1.12479,1.12479,1.12479
1274,1.12507,1.12507,1.12507,1.12507
1274,1.12507,1.12507,1.12507,1.12507
1274.2,1.12514,1.12514,1.12514,1.12514
1274.2,1.12514,1.12514,1.12514,1.12514
1275,1.12542,1.12542,1.12542,1.12542
1275,1.12542,1.12542,1.12542,1.12542
1275.2,1.12549,1.12549,1.12549,1.12549
1275.2,1.12549,1.12549,1.12549,1.12549
1276,1.12577,1.12577,1.12577,1.12577
1276,1.12577,1.12577,1.12577,1.12577
1276.2,1.12584,1.12584,1.12584,1.12584
1276.2,1.12584,1.12584,1.12584,1.12584
1277,1.12612,1.12612,1.12612,1.12612
1277,1.12612,1.12612,1.12612,1.12612
1277.2,1.12619,1.12619,1.12619,1.12619
1277.2,1.12619,1.12619,1.12619,1.12619
1278,1.12647,1.12647,1.12647,1.12647
1278,1.12647,1.12647,1.12647,1.12647
1278.2,1.12654,1.12654,1.12654,1.12654
1278.2,1.12654,1.12654,1.12654,1.12654
1279,1.12683,1.12683,1.12683,1.12683
1279,1.12683,1.12683,1.12683,1.12683
1279.2,1.1269,1.1269,1.1269,1.1269
1279.2,1.1269,1.1269,1.1269,1.1269
1280,1.12718,1.12718,1.12718,1.12718
1280,1.12718,1.12718,1.12718,1.12718
1280.2,1.12725,1.12725,1.12725,1.12725
1280.2,1.12725,1.12725,1.12725,1.12725
1281,1.12753,1.12753,1.12753,1.12753
1281,1.12753,1.12753,1.12753,1.12753
1281.2,1.1276,1.1276,1.1276,1.1276
1281.2,1.1276,1.1276,1.1276,1.1276
1282,1.12788,1.12788,1.12788,1.12788
1282,1.12788,1.12788,1.12788,1.12788
1282.2,1.12795,1.12795,1.12795,1.12795
1282.2,1.12795,1.12795,1.12795,1.12795
1283,1.12823,1.12823,1.12823,1.12823
1283,1.12823,1.12823,1.12823,1.12823
1283.2,1.1283,1.1283,1.1283,1.1283
1283.2,1.1283,1.1283,1.1283,1.1283
1284,1.12858,1.12858,1.12858,1.12858
1284,1.12858,1.12858,1.12858,1.12858
1284.2,1.12865,1.12865,1.12865,1.12865
1284.2,1.12865,1.12865,1.12865,1.12865
1285,1.12893,1.12893,1.12893,1.12893
1285,1.12893,1.12893,1.12893,1.12893
1285.2,1.129,1.129,1.129,1.129
1285.2,1.129,1.129,1.129,1.129
1286,1.12928,1.12928,1.12928,1.12928
1286,1.12928,1.12928,1.12928,1.12928
1286.2,1.12935,1.12935,1.12935,1.12935
1286.2,1.12935,1.12935,1.12935,1.12935
1287,1.12963,1.12963,1.12963,1.12963
1287,1.12963,1.12963,1.12963,1.12963
1287.2,1.1297,1.1297,1.1297,1.1297
1287.2,1.1297,1.1297,1.1297,1.1297
1288,1.12998,1.12998,1.12998,1.12998
1288,1.12998,1.12998,1.12998,1.12998
1288.2,1.13005,1.13005,1.13005,1.13005
1288.2,1.13005,1.13005,1.13005,1.13005
1289,1.13033,1.13033,1.13033,1.13033
1289,1.13033,1.13033,1.13033,1.13033
1289.2,1.1304,1.1304,1.1304,1.1304
1289.2,1.1304,1.1304,1.1304,1.1304
1290,1.13068,1.13068,1.13068,1.13068
1290,1.13068,1.13068,1.13068,1.13068
1290.2,1.13075,1.13075,1.13075,1.13075
1290.2,1.13075,1.13075,1.13075,1.13075
1291,1.13103,1.13103,1.13103,1.13103
1291,1.13103,1.13103,1.13103,1.13103
1291.2,1.1311,1.1311,1.1311,1.1311
1291.2,1.1311,1.1311,1.1311,1.1311
1292,1.13138,1.13138,1.13138,1.13138
1292,1.13138,1.13138,1.13138,1.13138
1292.2,1.13145,1.13145,1.13145,1.13145
1292.2,1.13145,1.13145,1.13145,1.13145
1293,1.13173,1.13173,1.13173,1.13173
1293,1.13173,1.13173,1.13173,1.13173
1293.2,1.1318,1.1318,1.1318,1.1318
1293.2,1.1318,1.1318,1.1318,1.1318
1294,1.13209,1.13209,1.13209,1.13209
1294,1.13209,1.13209,1.13209,1.13209
1294.2,1.13216,1.13216,1.13216,1.13216
1294.2,1.13216,1.13216,1.13216,1.13216
1295,1.13244,1.13244,1.13244,1.13244
1295,1.13244,1.13244,1.13244,1.13244
1295.2,1.13251,1.13251,1.13251,1.13251
1295.2,1.13251,1.13251,1.13251,1.13251
1296,1.13279,1.13279,1.13279,1.13279
1296,1.13279,1.13279,1.13279,1.13279
1296.2,1.13286,1.13286,1.13286,1.13286
1296.2,1.13286,1.13286,1.13286,1.13286
1297,1.13314,1.13314,1.13314,1.13314
1297,1.13314,1.13314,1.13314,1.13314
1297.2,1.13321,1.13321,1.13321,1.13321
1297.2,1.13321,1.13321,1.13321,1.13321
1298,1.13349,1.13349,1.13349,1.13349
1298,1.13349,1.13349,1.13349,1.13349
1298.2,1.13356,1.13356,1.13356,1.13356
1298.2,1.13356,1.13356,1.13356,1.13356
1299,1.13384,1.13384,1.13384,1.13384
1299,1.13384,1.13384,1.13384,1.13384
1299.2,1.13391,1.13391,1.13391,1.13391
1299.2,1.13391,1.13391,1.13391,1.13391
1300,1.13419,1.13419,1.13419,1.13419
1300,1.13419,1.13419,1.13419,1.13419
1300.2,1.13426,1.13426,1.13426,1.13426
1300.2,1.13426,1.13426,1.13426,1.13426
1301,1.13454,1.13454,1.13454,1.13454
1301,1.13454,1.13454,1.13454,1.13454
1301.2,1.13461,1.13461,1.13461,1.13461
1301.2,1.13461,1.13461,1.13461,1.13461
1302,1.13489,1.13489,1.13489,1.13489
1302,1.13489,1.13489,1.13489,1.13489
1302.2,1.13496,1.13496,1.13496,1.13496
1302.2,1.13496,1.13496,1.13496,1.13496
1303,1.13524,1.13524,1.13524,1.13524
1303,1.13524,1.13524,1.13524,1.13524
1303.2,1.13531,1.13531,1.13531,1.13531
1303.2,1.13531,1.13531,1.13531,1.13531
1304,1.13559,1.13559,1.13559,1.13559
1304,1.13559,1.13559,1.13559,1.13559
1304.2,1.13566,1.13566,1.13566,1.13566
1304.2,1.13566,1.13566,1.13566,1.13566
1305,1.13594,1.13594,1.13594,1.13594
1305,1.13594,1.13594,1.13594,1.13594
1305.2,1.13601,1.13601,1.13601,1.13601
1305.2,1.13601,1.13601,1.13601,1.13601
1306,1.13629,1.13629,1.13629,1.13629
1306,1.13629,1.13629,1.13629,1.13629
1306.2,1.13636,1.13636,1.13636,1.13636
1306.2,1.13636,1.13636,1.13636,1.13636
1307,1.13664,1.13664,1.13664,1.13664
1307,1.13664,1.13664,1.13664,1.13664
1307.2,1.13671,1.13671,1.13671,1.13671
1307.2,1.13671,1.13671,1.13671,1.13671
1308,1.13699,1.13699,1.13699,1.13699
1308,1.13699,1.13699,1.13699,1.13699
1308.2,1.13706,1.13706,1.13706,1.13706
1308.2,1.13706,1.13706,1.13706,1.13706
1309,1.13734,1.13734,1.13734,1.13734
1309,1.13734,1.13734,1.13734,1.13734
1309.2,1.13741,1.13741,1.13741,1.13741
1309.2,1.13741,1.13741,1.13741,1.13741
1310,1.1377,1.1377,1.1377,1.1377
1310,1.1377,1.1377,1.1377,1.1377
1310.2,1.13777,1.13777,1.13777,1.13777
1310.2,1.13777,1.13777,1.13777,1.13777
1311,1.13805,1.13805,1.13805,1.13805
1311,1.13805,1.13805,1.13805,1.13805
1311.2,1.13812,1.13812,1.13812,1.13812
1311.2,1.13812,1.13812,1.13812,1.13812
1312,1.1384,1.1384,1.1384,1.1384
1312,1.1384,1.1384,1.1384,1.1384
1312.2,1.13847,1.13847,1.13847,1.13847
1312.2,1.13847,1.13847,1.13847,1.13847
1313,1.13875,1.13875,1.13875,1.13875
1313,1.13875,1.13875,1.13875,1.13875
1313.2,1.13882,1.13882,1.13882,1.13882
1313.2,1.13882,1.13882,1.13882,1.13882
1314,1.1391,1.1391,1.1391,1.1391
1314,1.1391,1.1391,1.1391,1.1391
1314.2,1.13917,1.13917,1.13917,1.13917
1314.2,1.13917,1.13917,1.13917,1.13917
1315,1.13945,1.13945,1.13945,1.13945
1315,1.13945,1.13945,1.13945,1.13945
1315.2,1.13952,1.13952,1.13952,1.13952
1315.2,1.13952,1.13952,1.13952,1.13952
1316,1.1398,1.1398,1.1398,1.1398
1316,1.1398,1.1398,1.1398,1.1398
1316.2,1.13987,1.13987,1.13987,1.13987
1316.2,1.13987,1.13987,1.13987,1.13987
1317,1.14015,1.14015,1.14015,1.14015
1317,1.14015,1.14015,1.14015,1.14015
1317.2,1.14022,1.14022,1.14022,1.14022
1317.2,1.14022,1.14022,1.14022,1.14022
1318,1.1405,1.1405,1.1405,1.1405
1318,1.1405,1.1405,1.1405,1.1405
1318.2,1.14057,1.14057,1.14057,1.14057
1318.2,1.14057,1.14057,1.14057,1.14057
1319,1.14085,1.14085,1.14085,1.14085
1319,1.14085,1.14085,1.14085,1.14085
1319.2,1.14092,1.14092,1.14092,1.14092
1319.2,1.14092,1.14092,1.14092,1.14092
1320,1.1412,1.1412,1.1412,1.1412
1320,1.1412,1.1412,1.1412,1.1412
1320.2,1.14127,1.14127,1.14127,1.14127
1320.2,1.14127,1.14127,1.14127,1.14127
1321,1.14155,1.14155,1.14155,1.14155
1321,1.14155,1.14155,1.14155,1.14155
1321.2,1.14162,1.14162,1.14162,1.14162
1321.2,1.14162,1.14162,1.14162,1.14162
1322,1.1419,1.1419,1.1419,1.1419
1322,1.1419,1.1419,1.1419,1.1419
1322.2,1.14197,1.14197,1.14197,1.14197
1322.2,1.14197,1.14197,1.14197,1.14197
1323,1.14225,1.14225,1.14225,1.14225
1323,1.14225,1.14225,1.14225,1.14225
1323.2,1.14232,1.14232,1.14232,1.14232
1323.2,1.14232,1.14232,1.14232,1.14232
1324,1.1426,1.1426,1.1426,1.1426
1324,1.1426,1.1426,1.1426,1.1426
1324.2,1.14267,1.14267,1.14267,1.14267
1324.2,1.14267,1.14267,1.14267,1.14267
1325,1.14296,1.14296,1.14296,1.14296
1325,1.14296,1.14296,1.14296,1.14296
1325.2,1.14303,1.14303,1.14303,1.14303
1325.2,1.14303,1.14303,1.14303,1.14303
1326,1.14331,1.14331,1.14331,1.14331
1326,1.14331,1.14331,1.14331,1.14331
1326.2,1.14338,1.14338,1.14338,1.14338
1326.2,1.14338,1.14338,1.14338,1.14338
1327,1.14366,1.14366,1.14366,1.14366
1327,1.14366,1.14366,1.14366,1.14366
1327.2,1.14373,1.14373,1.14373,1.14373
1327.2,1.14373,1.14373,1.14373,1.14373
1328,1.14401,1.14401,1.14401,1.14401
1328,1.14401,1.14401,1.14401,1.14401
1328.2,1.14408,1.14408,1.14408,1.14408
1328.2,1.14408,1.14408,1.14408,1.14408
1329,1.14436,1.14436,1.14436,1.14436
1329,1.14436,1.14436,1.14436,1.14436
1329.2,1.14443,1.14443,1.14443,1.14443
1329.2,1.14443,1.14443,1.14443,1.14443
1330,1.14471,1.14471,1.14471,1.14471
1330,1.14471,1.14471,1.14471,1.14471
1330.2,1.14478,1.14478,1.14478,1.14478
1330.2,1.14478,1.14478,1.14478,1.14478
1331,1.14506,1.14506,1.14506,1.14506
1331,1.14506,1.14506,1.14506,1.14506
1331.2,1.14513,1.14513,1.14513,1.14513
1331.2,1.14513,1.14513,1.14513,1.14513
1332,1.14541,1.14541,1.14541,1.14541
1332,1.14541,1.14541,1.14541,1.14541
1332.2,1.14548,1.14548,1.14548,1.14548
1332.2,1.14548,1.14548,1.14548,1.14548
1333,1.14576,1.14576,1.14576,1.14576
1333,1.14576,1.14576,1.14576,1.14576
1333.2,1.14583,1.14583,1.14583,1.14583
1333.2,1.14583,1.14583,1.14583,1.14583
1334,1.14611,1.14611,1.14611,1.14611
1334,1.14611,1.14611,1.14611,1.14611
1334.2,1.14618,1.14618,1.14618,1.14618
1334.2,1.14618,1.14618,1.14618,1.14618
1335,1.14646,1.14646,1.14646,1.14646
1335,1.14646,1.14646,1.14646,1.14646
1335.2,1.14653,1.14653,1.14653,1.14653
1335.2,1.14653,1.14653,1.14653,1.14653
1336,1.14681,1.14681,1.14681,1.14681
1336,1.14681,1.14681,1.14681,1.14681
1336.2,1.14688,1.14688,1.14688,1.14688
1336.2,1.14688,1.14688,1.14688,1.14688
1337,1.14716,1.14716,1.14716,1.14716
1337,1.14716,1.14716,1.14716,1.14716
1337.2,1.14723,1.14723,1.14723,1.14723
1337.2,1.14723,1.14723,1.14723,1.14723
1338,1.14751,1.14751,1.14751,1.14751
1338,1.14751,1.14751,1.14751,1.14751
1338.2,1.14758,1.14758,1.14758,1.14758
1338.2,1.14758,1.14758,1.14758,1.14758
1339,1.14786,1.14786,1.14786,1.14786
1339,1.14786,1.14786,1.14786,1.14786
1339.2,1.14793,1.14793,1.14793,1.14793
1339.2,1.14793,1.14793,1.14793,1.14793
1340,1.14821,1.14821,1.14821,1.14821
1340,1.14821,1.14821,1.14821,1.14821
1340.2,1.14829,1.14829,1.14829,1.14829
1340.2,1.14829,1.14829,1.14829,1.14829
1341,1.14857,1.14857,1.14857,1.14857
1341,1.14857,1.14857,1.14857,1.14857
1341.2,1.14864,1.14864,1.14864,1.14864
1341.2,1.14864,1.14864,1.14864,1.14864
1342,1.14892,1.14892,1.14892,1.14892
1342,1.14892,1.14892,1.14892,1.14892
1342.2,1.14899,1.14899,1.14899,1.14899
1342.2,1.14899,1.14899,1.14899,1.14899
1343,1.14927,1.14927,1.14927,1.14927
1343,1.14927,1.14927,1.14927,1.14927
1343.2,1.14934,1.14934,1.14934,1.14934
1343.2,1.14934,1.14934,1.14934,1.14934
1344,1.14962,1.14962,1.14962,1.14962
1344,1.14962,1.14962,1.14962,1.14962
1344.2,1.14969,1.14969,1.14969,1.14969
1344.2,1.14969,1.14969,1.14969,1.14969
1345,1.14997,1.14997,1.14997,1.14997
1345,1.14997,1.14997,1.14997,1.14997
1345.2,1.15004,1.15004,1.15004,1.15004
1345.2,1.15004,1.15004,1.15004,1.15004
1346,1.15032,1.15032,1.15032,1.15032
1346,1.15032,1.15032,1.15032,1.15032
1346.2,1.15039,1.15039,1.15039,1.15039
1346.2,1.15039,1.15039,1.15039,1.15039
1347,1.15067,1.15067,1.15067,1.15067
1347,1.15067,1.15067,1.15067,1.15067
1347.2,1.15074,1.15074,1.15074,1.15074
1347.2,1.15074,1.15074,1.15074,1.15074
1348,1.15102,1.15102,1.15102,1.15102
1348,1.15102,1.15102,1.15102,1.15102
1348.2,1.15109,1.15109,1.15109,1.15109
1348.2,1.15109,1.15109,1.15109,1.15109
1349,1.15137,1.15137,1.15137,1.15137
1349,1.15137,1.15137,1.15137,1.15137
1349.2,1.15144,1.15144,1.15144,1.15144
1349.2,1.15144,1.15144,1.15144,1.15144
1350,1.15172,1.15172,1.15172,1.15172
1350,1.15172,1.15172,1.15172,1.15172
1350.2,1.15179,1.15179,1.15179,1.15179
1350.2,1.15179,1.15179,1.15179,1.15179
1351,1.15207,1.15207,1.15207,1.15207
1351,1.15207,1.15207,1.15207,1.15207
1351.2,1.15214,1.15214,1.15214,1.15214
1351.2,1.15214,1.15214,1.15214,1.15214
1352,1.15242,1.15242,1.15242,1.15242
1352,1.15242,1.15242,1.15242,1.15242
1352.2,1.15249,1.15249,1.15249,1.15249
1352.2,1.15249,1.15249,1.15249,1.15249
1353,1.15277,1.15277,1.15277,1.15277
1353,1.15277,1.15277,1.15277,1.15277
1353.2,1.15284,1.15284,1.15284,1.15284
1353.2,1.15284,1.15284,1.15284,1.15284
1354,1.15312,1.15312,1.15312,1.15312
1354,1.15312,1.15312,1.15312,1.15312
1354.2,1.15319,1.15319,1.15319,1.15319
1354.2,1.15319,1.15319,1.15319,1.15319
1355,1.15347,1.15347,1.15347,1.15347
1355,1.15347,1.15347,1.15347,1.15347
1355.2,1.15354,1.15354,1.15354,1.15354
1355.2,1.15354,1.15354,1.15354,1.15354
1356,1.15383,1.15383,1.15383,1.15383
1356,1.15383,1.15383,1.15383,1.15383
1356.2,1.1539,1.1539,1.1539,1.1539
1356.2,1.1539,1.1539,1.1539,1.1539
1357,1.15418,1.15418,1.15418,1.15418
1357,1.15418,1.15418,1.15418,1.15418
1357.2,1.15425,1.15425,1.15425,1.15425
1357.2,1.15425,1.15425,1.15425,1.15425
1358,1.15453,1.15453,1.15453,1.15453
1358,1.15453,1.15453,1.15453,1.15453
1358.2,1.1546,1.1546,1.1546,1.1546
1358.2,1.1546,1.1546,1.1546,1.1546
1359,1.15488,1.15488,1.15488,1.15488
1359,1.15488,1.15488,1.15488,1.15488
1359.2,1.15495,1.15495,1.15495,1.15495
1359.2,1.15495,1.15495,1.15495,1.15495
1360,1.15523,1.15523,1.15523,1.15523
1360,1.15523,1.15523,1.15523,1.15523
1360.2,1.1553,1.1553,1.1553,1.1553
1360.2,1.1553,1.1553,1.1553,1.1553
1361,1.15558,1.15558,1.15558,1.15558
1361,1.15558,1.15558,1.15558,1.15558
1361.2,1.15565,1.15565,1.15565,1.15565
1361.2,1.15565,1.15565,1.15565,1.15565
1362,1.15593,1.15593,1.15593,1.15593
1362,1.15593,1.15593,1.15593,1.15593
1362.2,1.156,1.156,1.156,1.156
1362.2,1.156,1.156,1.156,1.156
1363,1.15628,1.15628,1.15628,1.15628
1363,1.15628,1.15628,1.15628,1.15628
1363.2,1.15635,1.15635,1.15635,1.15635
1363.2,1.15635,1.15635,1.15635,1.15635
1364,1.15663,1.15663,1.15663,1.15663
1364,1.15663,1.15663,1.15663,1.15663
1364.2,1.1567,1.1567,1.1567,1.1567
1364.2,1.1567,1.1567,1.1567,1.1567
1365,1.15698,1.15698,1.15698,1.15698
1365,1.15698,1.15698,1.15698,1.15698
1365.2,1.15705,1.15705,1.15705,1.15705
1365.2,1.15705,1.15705,1.15705,1.15705
1366,1.15733,1.15733,1.15733,1.15733
1366,1.15733,1.15733,1.15733,1.15733
1366.2,1.1574,1.1574,1.1574,1.1574
1366.2,1.1574,1.1574,1.1574,1.1574
1367,1.15768,1.15768,1.15768,1.15768
1367,1.15768,1.15768,1.15768,1.15768
1367.2,1.15775,1.15775,1.15775,1.15775
1367.2,1.15775,1.15775,1.15775,1.15775
1368,1.15803,1.15803,1.15803,1.15803
1368,1.15803,1.15803,1.15803,1.15803
1368.2,1.1581,1.1581,1.1581,1.1581
1368.2,1.1581,1.1581,1.1581,1.1581
1369,1.15838,1.15838,1.15838,1.15838
1369,1.15838,1.15838,1.15838,1.15838
1369.2,1.15845,1.15845,1.15845,1.15845
1369.2,1.15845,1.15845,1.15845,1.15845
1370,1.15873,1.15873,1.15873,1.15873
1370,1.15873,1.15873,1.15873,1.15873
1370.2,1.1588,1.1588,1.1588,1.1588
1370.2,1.1588,1.1588,1.1588,1.1588
1371,1.15909,1.15909,1.15909,1.15909
1371,1.15909,1.15909,1.15909,1.15909
1371.2,1.15916,1.15916,1.15916,1.15916
1371.2,1.15916,1.15916,1.15916,1.15916
1372,1.15944,1.15944,1.15944,1.15944
1372,1.15944,1.15944,1.15944,1.15944
1372.2,1.15951,1.15951,1.15951,1.15951
1372.2,1.15951,1.15951,1.15951,1.15951
1373,1.15979,1.15979,1.15979,1.15979
1373,1.15979,1.15979,1.15979,1.15979
1373.2,1.15986,1.15986,1.15986,1.15986
1373.2,1.15986,1.15986,1.15986,1.15986
1374,1.16014,1.16014,1.16014,1.16014
1374,1.16014,1.16014,1.16014,1.16014
1374.2,1.16021,1.16021,1.16021,1.16021
1374.2,1.16021,1.16021,1.16021,1.16021
1375,1.16049,1.16049,1.16049,1.16049
1375,1.16049,1.16049,1.16049,1.16049
1375.2,1.16056,1.16056,1.16056,1.16056
1375.2,1.16056,1.16056,1.16056,1.16056
1376,1.16084,1.16084,1.16084,1.16084
1376,1.16084,1.16084,1.16084,1.16084
1376.2,1.16091,1.16091,1.16091,1.16091
1376.2,1.16091,1.16091,1.16091,1.16091
1377,1.16119,1.16119,1.16119,1.16119
1377,1.16119,1.16119,1.16119,1.16119
1377.2,1.16126,1.16126,1.16126,1.16126
1377.2,1.16126,1.16126,1.16126,1.16126
1378,1.16154,1.16154,1.16154,1.16154
1378,1.16154,1.16154,1.16154,1.16154
1378.2,1.16161,1.16161,1.16161,1.16161
1378.2,1.16161,1.16161,1.16161,1.16161
1379,1.16189,1.16189,1.16189,1.16189
1379,1.16189,1.16189,1.16189,1.16189
1379.2,1.16196,1.16196,1.16196,1.16196
1379.2,1.16196,1.16196,1.16196,1.16196
1380,1.16224,1.16224,1.16224,1.16224
1380,1.16224,1.16224,1.16224,1.16224
1380.2,1.16231,1.16231,1.16231,1.16231
1380.2,1.16231,1.16231,1.16231,1.16231
1381,1.16259,1.16259,1.16259,1.16259
1381,1.16259,1.16259,1.16259,1.16259
1381.2,1.16266,1.16266,1.16266,1.16266
1381.2,1.16266,1.16266,1.16266,1.16266
1382,1.16294,1.16294,1.16294,1.16294
1382,1.16294,1.16294,1.16294,1.16294
1382.2,1.16301,1.16301,1.16301,1.16301
1382.2,1.16301,1.16301,1.16301,1.16301
1383,1.16329,1.16329,1.16329,1.16329
1383,1.16329,1.16329,1.16329,1.16329
1383.2,1.16336,1.16336,1.16336,1.16336
1383.2,1.16336,1.16336,1.16336,1.16336
1384,1.16364,1.16364,1.16364,1.16364
1384,1.16364,1.16364,1.16364,1.16364
1384.2,1.16371,1.16371,1.16371,1.16371
1384.2,1.16371,1.16371,1.16371,1.16371
1385,1.16399,1.16399,1.16399,1.16399
1385,1.16399,1.16399,1.16399,1.16399
1385.2,1.16406,1.16406,1.16406,1.16406
1385.2,1.16406,1.16406,1.16406,1.16406
1386,1.16434,1.16434,1.16434,1.16434
1386,1.16434,1.16434,1.16434,1.16434
1386.2,1.16442,1.16442,1.16442,1.16442
1386.2,1.16442,1.16442,1.16442,1.16442
1387,1.1647,1.1647,1.1647,1.1647
1387,1.1647,1.1647,1.1647,1.1647
1387.2,1.16477,1.16477,1.16477,1.16477
1387.2,1.16477,1.16477,1.16477,1.16477
1388,1.16505,1.16505,1.16505,1.16505
1388,1.16505,1.16505,1.16505,1.16505
1388.2,1.16512,1.16512,1.16512,1.16512
1388.2,1.16512,1.16512,1.16512,1.16512
1389,1.1654,1.1654,1.1654,1.1654
1389,1.1654,1.1654,1.1654,1.1654
1389.2,1.16547,1.16547,1.16547,1.16547
1389.2,1.16547,1.16547,1.16547,1.16547
1390,1.16575,1.16575,1.16575,1.16575
1390,1.16575,1.16575,1.16575,1.16575
1390.2,1.16582,1.16582,1.16582,1.16582
1390.2,1.16582,1.16582,1.16582,1.16582
1391,1.1661,1.1661,1.1661,1.1661
1391,1.1661,1.1661,1.1661,1.1661
1391.2,1.16617,1.16617,1.16617,1.16617
1391.2,1.16617,1.16617,1.16617,1.16617
1392,1.16645,1.16645,1.16645,1.16645
1392,1.16645,1.16645,1.16645,1.16645
1392.2,1.16652,1.16652,1.16652,1.16652
1392.2,1.16652,1.16652,1.16652,1.16652
1393,1.1668,1.1668,1.1668,1.1668
1393,1.1668,1.1668,1.1668,1.1668
1393.2,1.16687,1.16687,1.16687,1.16687
1393.2,1.16687,1.16687,1.16687,1.16687
1394,1.16715,1.16715,1.16715,1.16715
1394,1.16715,1.16715,1.16715,1.16715
1394.2,1.16722,1.16722,1.16722,1.16722
1394.2,1.16722,1.16722,1.16722,1.16722
1395,1.1675,1.1675,1.1675,1.1675
1395,1.1675,1.1675,1.1675,1.1675
1395.2,1.16757,1.16757,1.16757,1.16757
1395.2,1.16757,1.16757,1.16757,1.16757
1396,1.16785,1.16785,1.16785,1.16785
1396,1.16785,1.16785,1.16785,1.16785
1396.2,1.16792,1.16792,1.16792,1.16792
1396.2,1.16792,1.16792,1.16792,1.16792
1397,1.1682,1.1682,1.1682,1.1682
1397,1.1682,1.1682,1.1682,1.1682
1397.2,1.16827,1.16827,1.16827,1.16827
1397.2,1.16827,1.16827,1.16827,1.16827
1398,1.16855,1.16855,1.16855,1.16855
1398,1.16855,1.16855,1.16855,1.16855
1398.2,1.16862,1.16862,1.16862,1.16862
1398.2,1.16862,1.16862,1.16862,1.16862
1399,1.1689,1.1689,1.1689,1.1689
1399,1.1689,1.1689,1.1689,1.1689
1399.2,1.16897,1.16897,1.16897,1.16897
1399.2,1.16897,1.16897,1.16897,1.16897
1400,1.16925,1.16925,1.16925,1.16925
1400,1.16925,1.16925,1.16925,1.16925
1400.2,1.16932,1.16932,1.16932,1.16932
1400.2,1.16932,1.16932,1.16932,1.16932
1401,1.1696,1.1696,1.1696,1.1696
1401,1.1696,1.1696,1.1696,1.1696
1401.2,1.16967,1.16967,1.16967,1.16967
1401.2,1.16967,1.16967,1.16967,1.16967
1402,1.16996,1.16996,1.16996,1.16996
1402,1.16996,1.16996,1.16996,1.16996
1402.2,1.17003,1.17003,1.17003,1.17003
1402.2,1.17003,1.17003,1.17003,1.17003
1403,1.17031,1.17031,1.17031,1.17031
1403,1.17031,1.17031,1.17031,1.17031
1403.2,1.17038,1.17038,1.17038,1.17038
1403.2,1.17038,1.17038,1.17038,1.17038
1404,1.17066,1.17066,1.17066,1.17066
1404,1.17066,1.17066,1.17066,1.17066
1404.2,1.17073,1.17073,1.17073,1.17073
1404.2,1.17073,1.17073,1.17073,1.17073
1405,1.17101,1.17101,1.17101,1.17101
1405,1.17101,1.17101,1.17101,1.17101
1405.2,1.17108,1.17108,1.17108,1.17108
1405.2,1.17108,1.17108,1.17108,1.17108
1406,1.17136,1.17136,1.17136,1.17136
1406,1.17136,1.17136,1.17136,1.17136
1406.2,1.17143,1.17143,1.17143,1.17143
1406.2,1.17143,1.17143,1.17143,1.17143
1407,1.17171,1.17171,1.17171,1.17171
1407,1.17171,1.17171,1.17171,1.17171
1407.2,1.17178,1.17178,1.17178,1.17178
1407.2,1.17178,1.17178,1.17178,1.17178
1408,1.17206,1.17206,1.17206,1.17206
1408,1.17206,1.17206,1.17206,1.17206
1408.2,1.17213,1.17213,1.17213,1.17213
1408.2,1.17213,1.17213,1.17213,1.17213
1409,1.17241,1.17241,1.17241,1.17241
1409,1.17241,1.17241,1.17241,1.17241
1409.2,1.17248,1.17248,1.17248,1.17248
1409.2,1.17248,1.17248,1.17248,1.17248
1410,1.17276,1.17276,1.17276,1.17276
1410,1.17276,1.17276,1.17276,1.17276
1410.2,1.17283,1.17283,1.17283,1.17283
1410.2,1.17283,1.17283,1.17283,1.17283
1411,1.17311,1.17311,1.17311,1.17311
1411,1.17311,1.17311,1.17311,1.17311
1411.2,1.17318,1.17318,1.17318,1.17318
1411.2,1.17318,1.17318,1.17318,1.17318
1412,1.17346,1.17346,1.17346,1.17346
1412,1.17346,1.17346,1.17346,1.17346
1412.2,1.17353,1.17353,1.17353,1.17353
1412.2,1.17353,1.17353,1.17353,1.17353
1413,1.17381,1.17381,1.17381,1.17381
1413,1.17381,1.17381,1.17381,1.17381
1413.2,1.17388,1.17388,1.17388,1.17388
1413.2,1.17388,1.17388,1.17388,1.17388
1414,1.17416,1.17416,1.17416,1.17416
1414,1.17416,1.17416,1.17416,1.17416
1414.2,1.17423,1.17423,1.17423,1.17423
1414.2,1.17423,1.17423,1.17423,1.17423
1415,1.17451,1.17451,1.17451,1.17451
1415,1.17451,1.17451,1.17451,1.17451
1415.2,1.17458,1.17458,1.17458,1.17458
1415.2,1.17458,1.17458,1.17458,1.17458
1416,1.17486,1.17486,1.17486,1.17486
1416,1.17486,1.17486,1.17486,1.17486
1416.2,1.17493,1.17493,1.17493,1.17493
1416.2,1.17493,1.17493,1.17493,1.17493
1417,1.17522,1.17522,1.17522,1.17522
1417,1.17522,1.17522,1.17522,1.17522
